mun_code,year,im,im_perinat,im_cong,im_illdef,im_infec,im_resp,im_endoc,im_exter,im_nerv,im_circ,im_blood,im_digest,im_eye,im_neop,im_apc,im_napc
110028,2002,14,6,3,0,1,1,0,1,0,2,0,0,0,0,0,14
110028,2003,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
110028,2004,17,8,5,1,0,1,1,0,0,0,1,0,0,0,1,16
110028,2005,16,9,4,1,1,1,0,0,0,0,0,0,0,0,0,16
110028,2006,13,7,4,1,0,0,0,0,0,0,0,1,0,0,0,13
110028,2007,7,4,0,1,1,1,0,0,0,0,0,0,0,0,2,5
110028,2008,13,9,3,0,0,0,0,0,0,1,0,0,0,0,0,13
110028,2009,13,5,4,1,1,1,0,1,0,0,0,0,0,0,0,13
110028,2010,10,3,5,0,1,0,0,1,0,0,0,0,0,0,1,9
110028,2011,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,5
110028,2012,11,7,2,2,0,0,0,0,0,0,0,0,0,0,0,11
110028,2013,10,4,4,0,1,0,0,0,0,0,0,1,0,0,0,10
110028,2014,11,5,3,0,3,0,0,0,0,0,0,0,0,0,2,9
110028,2015,23,13,6,1,1,1,0,0,1,0,0,0,0,0,1,22
110028,2016,9,2,5,1,0,1,0,0,0,0,0,0,0,0,1,8
110028,2017,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0,5
110028,2018,12,2,5,1,3,1,0,0,0,0,0,0,0,0,3,9
110028,2019,8,2,3,1,0,2,0,0,0,0,0,0,0,0,0,8
110029,2000,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5
110029,2002,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,4
110029,2003,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
110029,2004,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5
110029,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110029,2006,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
110029,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110029,2008,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2
110029,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110029,2010,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
110029,2011,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
110029,2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110029,2014,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110029,2016,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
110029,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110029,2018,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
110030,2000,17,9,3,0,1,3,0,0,1,0,0,0,0,0,2,15
110030,2001,28,20,0,3,1,2,0,1,0,0,0,1,0,0,1,27
110030,2002,24,14,5,0,1,2,0,1,0,0,1,0,0,0,1,23
110030,2003,11,8,0,0,1,1,0,0,0,0,1,0,0,0,0,11
110030,2004,24,14,4,2,0,3,0,1,0,0,0,0,0,0,1,23
110030,2005,16,10,0,4,0,0,1,0,0,1,0,0,0,0,2,14
110030,2006,17,10,1,1,0,2,1,0,0,1,0,1,0,0,0,17
110030,2007,15,9,3,0,0,0,0,1,0,1,0,1,0,0,0,15
110030,2008,16,6,5,1,1,0,0,2,1,0,0,0,0,0,1,15
110030,2009,18,14,0,1,0,0,0,2,1,0,0,0,0,0,0,18
110030,2010,26,17,5,0,0,0,1,1,0,0,1,0,0,1,1,25
110030,2011,20,15,3,0,0,1,0,1,0,0,0,0,0,0,0,20
110030,2012,21,16,1,0,1,2,0,0,0,1,0,0,0,0,2,19
110030,2013,17,9,6,0,1,1,0,0,0,0,0,0,0,0,1,16
110030,2014,19,8,6,0,1,2,0,0,0,0,0,0,2,0,1,18
110030,2015,19,7,8,0,1,1,0,2,0,0,0,0,0,0,0,19
110030,2016,20,12,4,0,2,2,0,0,0,0,0,0,0,0,1,19
110030,2017,22,10,8,1,1,1,0,0,0,0,1,0,0,0,0,22
110030,2018,16,10,5,0,0,1,0,0,0,0,0,0,0,0,0,16
110030,2019,14,5,5,1,1,1,0,1,0,0,0,0,0,0,1,13
110032,2000,12,5,0,0,0,3,2,1,1,0,0,0,0,0,2,10
110032,2001,9,5,1,1,0,2,0,0,0,0,0,0,0,0,0,9
110032,2002,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,11
110032,2003,7,3,0,1,0,3,0,0,0,0,0,0,0,0,1,6
110032,2004,12,7,1,2,1,1,0,0,0,0,0,0,0,0,0,12
110032,2005,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,5
110032,2006,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,4
110032,2007,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,5
110032,2008,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,5
110032,2009,6,2,2,1,0,1,0,0,0,0,0,0,0,0,0,6
110032,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110032,2011,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,4
110032,2012,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6
110032,2013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
110032,2014,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4
110032,2015,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,4
110032,2016,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
110032,2017,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,6
110032,2018,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
110032,2019,8,5,1,0,0,0,0,1,0,1,0,0,0,0,0,8
110033,2000,6,1,1,0,1,2,0,0,0,0,0,1,0,0,2,4
110033,2001,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
110033,2002,4,1,0,1,1,1,0,0,0,0,0,0,0,0,2,2
110033,2003,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
110033,2004,7,4,0,1,1,1,0,0,0,0,0,0,0,0,0,7
110033,2005,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,7
110033,2006,8,5,1,0,0,2,0,0,0,0,0,0,0,0,1,7
110033,2007,6,1,0,4,0,0,0,1,0,0,0,0,0,0,0,6
110033,2008,8,4,2,0,0,0,0,0,0,2,0,0,0,0,1,7
110033,2009,8,4,1,1,1,0,1,0,0,0,0,0,0,0,0,8
110033,2010,8,6,1,0,0,0,0,0,0,0,0,0,0,1,0,8
110033,2011,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
110033,2012,5,1,3,0,1,0,0,0,0,0,0,0,0,0,1,4
110033,2013,8,3,1,2,0,1,0,0,0,0,0,1,0,0,0,8
110033,2014,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
110033,2015,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
110033,2016,5,0,3,0,0,1,0,0,0,0,0,0,1,0,0,5
110033,2017,8,4,2,1,0,0,0,0,1,0,0,0,0,0,0,8
110033,2018,9,4,2,0,0,1,0,2,0,0,0,0,0,0,0,9
110033,2019,4,1,2,0,1,0,0,0,0,0,0,0,0,0,1,3
110034,2000,7,4,1,0,1,1,0,0,0,0,0,0,0,0,1,6
110034,2001,14,6,1,3,1,3,0,0,0,0,0,0,0,0,1,13
110034,2002,7,4,0,2,0,0,0,1,0,0,0,0,0,0,0,7
110034,2003,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,6
110034,2004,9,7,1,0,0,0,0,0,0,0,0,0,1,0,0,9
110034,2005,7,3,0,1,0,1,0,0,0,0,0,0,1,1,0,7
110034,2006,11,9,1,0,0,1,0,0,0,0,0,0,0,0,0,11
110034,2007,6,1,1,0,2,1,0,0,0,0,0,0,1,0,1,5
110034,2008,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3
110034,2009,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110034,2010,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,5
110034,2011,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
110034,2013,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
110034,2015,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,3
110034,2017,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
110034,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110037,2000,4,1,0,1,2,0,0,0,0,0,0,0,0,0,1,3
110037,2001,6,4,0,0,1,0,0,0,0,1,0,0,0,0,1,5
110037,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110037,2003,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
110037,2004,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,5
110037,2005,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110037,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110037,2007,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,5
110037,2008,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
110037,2009,6,3,0,1,1,1,0,0,0,0,0,0,0,0,0,6
110037,2010,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110037,2011,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6
110037,2012,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
110037,2013,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
110037,2014,5,0,2,0,0,1,1,0,1,0,0,0,0,0,0,5
110037,2015,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
110037,2017,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
110037,2019,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
110040,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110040,2001,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2
110040,2002,4,1,0,0,1,1,1,0,0,0,0,0,0,0,2,2
110040,2004,4,1,0,1,2,0,0,0,0,0,0,0,0,0,1,3
110040,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110040,2006,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
110040,2007,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
110040,2008,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3
110040,2009,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4
110040,2010,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,7
110040,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110040,2012,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110040,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
110040,2014,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,5
110040,2015,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0,5
110040,2016,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6
110040,2017,5,2,1,0,0,0,0,1,0,0,0,0,1,0,0,5
110040,2018,7,4,2,0,0,0,0,1,0,0,0,0,0,0,0,7
110040,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110045,2000,11,5,0,2,2,0,0,0,2,0,0,0,0,0,2,9
110045,2001,11,5,0,0,2,3,0,0,1,0,0,0,0,0,0,11
110045,2002,20,11,2,2,2,1,2,0,0,0,0,0,0,0,2,18
110045,2003,14,8,1,1,4,0,0,0,0,0,0,0,0,0,3,11
110045,2004,17,13,1,1,2,0,0,0,0,0,0,0,0,0,2,15
110045,2005,14,9,2,0,1,1,0,1,0,0,0,0,0,0,0,14
110045,2006,9,6,0,2,0,0,1,0,0,0,0,0,0,0,0,9
110045,2007,9,1,2,3,0,1,0,1,0,0,1,0,0,0,1,8
110045,2008,8,4,2,0,0,1,0,0,0,1,0,0,0,0,0,8
110045,2009,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,10
110045,2010,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
110045,2011,8,4,3,0,1,0,0,0,0,0,0,0,0,0,0,8
110045,2012,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
110045,2013,6,3,1,0,0,1,0,0,1,0,0,0,0,0,0,6
110045,2014,12,5,4,0,0,2,0,1,0,0,0,0,0,0,0,12
110045,2015,9,5,2,0,0,2,0,0,0,0,0,0,0,0,0,9
110045,2016,6,2,2,0,1,0,0,0,0,0,0,1,0,0,0,6
110045,2017,13,7,4,0,0,1,0,0,0,0,0,1,0,0,0,13
110045,2018,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8
110045,2019,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
110050,2000,7,4,1,1,1,0,0,0,0,0,0,0,0,0,1,6
110050,2001,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3
110050,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110050,2004,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
110050,2006,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
110050,2007,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
110050,2008,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
110050,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110050,2013,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
110050,2014,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
110060,2000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
110060,2001,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
110060,2002,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3
110060,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110060,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
110060,2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110060,2007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
110060,2008,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
110060,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110060,2010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
110060,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110060,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110060,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110070,2000,4,2,0,0,1,0,0,1,0,0,0,0,0,0,1,3
110070,2001,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,5
110070,2002,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4
110070,2003,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
110070,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110070,2005,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3
110070,2006,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110070,2007,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
110070,2008,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
110070,2009,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110070,2010,6,3,0,1,1,0,0,1,0,0,0,0,0,0,0,6
110070,2011,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,5
110070,2012,4,0,1,0,2,1,0,0,0,0,0,0,0,0,2,2
110070,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110070,2014,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
110070,2015,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110070,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110070,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110070,2019,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
110080,2001,9,6,0,2,0,1,0,0,0,0,0,0,0,0,0,9
110080,2002,5,3,0,1,1,0,0,0,0,0,0,0,0,0,1,4
110080,2003,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
110080,2004,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
110080,2005,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
110080,2006,5,3,0,0,0,1,0,0,0,0,0,1,0,0,0,5
110080,2007,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,6
110080,2008,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
110080,2009,9,5,2,0,2,0,0,0,0,0,0,0,0,0,2,7
110080,2010,8,6,1,0,0,1,0,0,0,0,0,0,0,0,0,8
110080,2011,11,7,1,1,1,0,0,0,0,1,0,0,0,0,2,9
110080,2012,9,5,1,0,1,0,0,0,2,0,0,0,0,0,1,8
110080,2013,9,5,3,0,0,0,0,1,0,0,0,0,0,0,0,9
110080,2014,10,5,1,1,0,1,0,2,0,0,0,0,0,0,1,9
110080,2015,8,5,0,0,1,0,0,1,1,0,0,0,0,0,0,8
110080,2016,6,3,2,0,0,0,0,0,0,0,0,0,1,0,0,6
110080,2017,3,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2
110080,2018,5,0,3,0,1,0,0,0,0,0,0,1,0,0,0,5
110080,2019,8,4,2,0,0,0,0,2,0,0,0,0,0,0,0,8
110090,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110090,2001,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
110090,2002,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110090,2003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
110090,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110090,2007,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
110090,2010,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110090,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110090,2013,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110090,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110090,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110090,2016,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3
110092,2000,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
110092,2001,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
110092,2002,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
110092,2004,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
110092,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110092,2006,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
110092,2007,3,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1
110092,2008,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
110092,2009,5,3,0,0,0,1,0,1,0,0,0,0,0,0,0,5
110092,2011,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
110092,2012,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
110092,2013,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
110092,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110092,2015,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
110092,2016,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
110092,2017,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
110092,2018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
110092,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110094,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110094,2001,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
110094,2002,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
110094,2003,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3
110094,2004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
110094,2005,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
110094,2006,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3
110094,2007,7,5,1,0,0,1,0,0,0,0,0,0,0,0,0,7
110094,2008,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4
110094,2009,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110094,2010,6,3,0,1,0,1,0,0,0,0,0,1,0,0,0,6
110094,2011,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
110094,2012,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
110094,2013,5,2,0,0,1,1,0,0,0,0,0,1,0,0,0,5
110094,2014,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3
110094,2015,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,4
110094,2016,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
110094,2017,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
110094,2018,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
110100,2000,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,5
110100,2001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
110100,2002,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,5
110100,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110100,2004,5,2,0,0,0,2,1,0,0,0,0,0,0,0,1,4
110100,2005,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
110100,2006,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110100,2007,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3
110100,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110100,2011,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110100,2012,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,3
110100,2013,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
110100,2014,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
110100,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110100,2016,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
110100,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110100,2018,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
110100,2019,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
110110,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110110,2003,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
110110,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110110,2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110110,2007,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110110,2009,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
110110,2011,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110110,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110110,2014,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
110110,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110110,2017,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
110120,2000,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5
110120,2001,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
110120,2003,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
110120,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110120,2005,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,3
110120,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
110120,2008,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
110120,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110120,2010,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
110120,2011,5,2,1,0,1,0,0,0,0,0,0,1,0,0,1,4
110120,2012,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,4
110120,2013,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
110120,2014,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,4
110120,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110120,2018,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110130,2000,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
110130,2001,10,6,1,1,1,1,0,0,0,0,0,0,0,0,1,9
110130,2002,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,5
110130,2003,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6
110130,2004,7,5,1,0,0,0,0,0,0,1,0,0,0,0,1,6
110130,2005,5,2,0,0,0,0,0,1,1,0,0,0,0,1,0,5
110130,2006,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,6
110130,2007,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
110130,2008,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
110130,2009,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
110130,2010,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
110130,2011,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110130,2012,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4
110130,2013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
110130,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110130,2015,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
110130,2016,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
110130,2017,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110130,2018,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
110130,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110140,2000,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,7
110140,2001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
110140,2002,10,7,1,1,0,1,0,0,0,0,0,0,0,0,0,10
110140,2003,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
110140,2004,3,0,0,0,0,2,0,0,1,0,0,0,0,0,1,2
110140,2005,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4
110140,2006,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
110140,2008,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
110140,2009,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4
110140,2010,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
110140,2011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110140,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110140,2013,4,0,2,0,0,1,0,0,0,0,0,0,0,1,1,3
110140,2014,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
110140,2015,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
110140,2016,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110140,2017,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
110140,2018,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
110140,2019,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
110143,2001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
110143,2002,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
110143,2003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110143,2004,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110143,2005,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
110143,2006,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
